time	GasIn	Tout
13938	13187.22387	316.652
13939	13125.53272	316.6
13940	13187.22387	316.637
13941	13446.3267	316.622
13942	13261.25325	316.643
13943	13125.53272	316.631
13944	13187.22387	316.655
13945	13322.9444	316.638
13946	13261.25325	316.61
13947	13767.12068	316.637
13948	13322.9444	316.641
13949	13767.12068	316.666
13950	13384.63555	316.637
13951	13125.53272	316.604
13952	13384.63555	316.633
13953	13063.84157	316.617
13954	13187.22387	316.621
13955	13261.25325	316.649
13956	13261.25325	316.62
13957	13187.22387	316.678
13958	13322.9444	316.592
13959	13322.9444	316.595
13960	13446.3267	316.572
13962	13125.53272	316.58
13963	13767.12068	316.593
13964	13384.63555	316.602
13965	13261.25325	316.578
13966	13125.53272	316.593
13967	13322.9444	316.637
13968	13187.22387	316.67
13969	13187.22387	316.664
13970	13187.22387	316.769
13971	13187.22387	316.852
13972	13125.53272	316.876
13973	13322.9444	316.928
13974	13063.84157	316.915
13975	13125.53272	316.951
13976	13261.25325	317.037
13977	13261.25325	317.009
13978	13125.53272	317.053
13979	13125.53272	317.065
13980	12940.45927	317.038
13981	12940.45927	317.047
13982	13125.53272	317.024
13983	12817.07697	317.025
13984	12940.45927	316.969
13986	12940.45927	316.997
13987	12940.45927	316.945
13988	12878.76812	316.987
13989	12817.07697	316.948
13990	13125.53272	316.938
13991	13125.53272	316.872
13992	13063.84157	316.877
13993	13125.53272	316.872
13994	13063.84157	316.844
13995	12940.45927	316.842
13996	13002.15042	316.834
13997	12940.45927	316.838
13998	12878.76812	316.822
13999	12817.07697	316.849
14000	12940.45927	316.881
14001	12940.45927	316.884
14002	12743.04759	316.882
14003	12878.76812	316.885
14004	12878.76812	316.909
14005	12940.45927	316.908
14006	13125.53272	316.907
14007	13002.15042	316.928
14008	12681.35644	316.956
14009	13002.15042	316.867
14011	13002.15042	316.878
14012	13002.15042	316.862
14013	13002.15042	316.86
14014	13125.53272	316.865
14015	12817.07697	316.841
14016	13063.84157	316.852
14017	13002.15042	316.834
14018	13002.15042	316.861
14019	12878.76812	316.862
14020	12743.04759	316.881
14021	12878.76812	316.894
14022	13063.84157	316.885
14023	13002.15042	316.872
14024	13063.84157	316.852
14025	12743.04759	316.841
14026	12434.59184	316.863
14027	13384.63555	316.829
14028	13187.22387	316.858
14029	12940.45927	316.838
14030	12940.45927	316.788
14031	12878.76812	316.84
14032	12878.76812	316.781
14033	13063.84157	316.811
14034	12681.35644	316.809
14036	12878.76812	316.806
14037	12940.45927	316.767
14038	13002.15042	316.805
14039	12878.76812	316.807
14040	12940.45927	316.839
14041	12557.97414	316.798
14042	12878.76812	316.8
14043	12743.04759	316.778
14044	12940.45927	316.817
14045	12878.76812	316.833
14046	12878.76812	316.826
14047	12681.35644	316.832
14048	12878.76812	316.838
14049	12940.45927	316.812
14050	12743.04759	316.821
14051	13002.15042	316.817
14052	12817.07697	316.795
14053	12940.45927	316.795
14054	12743.04759	316.786
14055	12817.07697	316.793
14056	12557.97414	316.815
14057	12940.45927	316.834
14058	12817.07697	316.808
14060	12878.76812	316.82
14061	13002.15042	316.848
14062	13002.15042	316.814
14063	13002.15042	316.793
14064	13002.15042	316.802
14065	11348.8276	316.81
14066	4562.8011	316.802
14067	2403.61085	316.792
14068	1774.36112	316.791
14069	1453.56714	316.788
14070	1071.08201	316.794
14071	873.67033	316.787
14072	873.67033	316.79
14073	244.4206	316.78
14074	0	316.785
14075	0	316.783
14076	0	316.776
14077	0	316.78
14078	0	316.778
14079	0	316.779
14080	0	316.769
14081	0	316.767
14082	0	316.763
14083	0	316.758
14085	182.72945	316.759
14086	59.34715	316.753
14087	0	316.76
14088	0	316.747
14089	0	316.765
14090	0	316.754
14091	0	316.749
14092	0	316.74
14093	0	316.732
14094	0	316.693
14095	0	316.616
14096	0	316.536
14097	0	316.459
14098	0	316.387
14099	0	316.326
14100	0	316.273
14101	0	316.219
14102	0	316.206
14103	0	316.185
14104	0	316.198
14105	0	316.218
14106	0	316.204
14107	0	316.226
14109	0	316.239
14110	0	316.194
14111	0	316.183
14112	0	316.147
14113	59.34715	316.124
14114	0	316.143
14115	0	316.155
14116	0	316.173
14117	0	316.192
14118	0	316.23
14119	0	316.276
14120	0	316.311
14121	0	316.345
14122	0	316.375
14123	0	316.363
14124	59.34715	316.35
14125	0	316.301
14126	0	316.275
14127	0	316.241
14128	0	316.214
14129	0	316.129
14130	0	316.062
14131	0	316.022
14132	0	315.989
14134	0	315.96
14135	0	315.919
14136	0	315.901
14137	0	315.901
14138	0	315.924
14139	59.34715	315.946
14140	59.34715	315.945
14141	59.34715	315.928
14142	0	315.87
14143	59.34715	315.773
14144	0	315.761
14145	0	315.787
14146	0	315.832
14147	121.0383	315.847
14148	0	315.865
14149	0	315.857
14150	0	315.844
14151	0	315.818
14152	0	315.794
14153	0	315.78
14154	0	315.8
14155	0	315.731
14156	0	315.675
14157	0	315.63
14159	0	315.593
14160	0	315.538
14161	0	315.494
14162	0	315.458
14163	0	315.473
14164	565.21458	315.484
14165	0	315.479
14166	0	315.477
14167	0	315.462
14168	0	315.433
14169	0	315.425
14170	0	315.436
14171	0	315.447
14172	0	315.481
14173	0	315.497
14174	182.72945	315.503
14175	0	315.52
14176	0	315.54
14177	0	315.56
14178	0	315.583
14179	0	315.609
14180	0	315.622
14181	0	315.645
14183	59.34715	315.649
14184	0	315.63
14185	0	315.541
14186	182.72945	315.466
14187	0	315.395
14188	0	315.337
14189	121.0383	315.267
14190	0	315.257
14191	0	315.287
14192	0	315.309
14193	0	315.346
14194	0	315.377
14195	0	315.372
14196	0	315.333
14197	0	315.246
14198	0	315.201
14199	0	315.146
14200	0	315.079
14201	0	315.028
14202	0	315.012
14203	0	314.956
14204	0	314.957
14205	0	314.991
14206	0	315.016
14208	121.0383	315.026
14209	0	315.06
14210	0	315.067
14211	0	315.083
14212	306.11175	315.103
14213	0	315.116
14214	0	315.138
14215	182.72945	315.147
14216	0	315.144
14217	0	315.17
14218	0	315.19
14219	0	315.19
14220	0	315.205
14221	0	315.181
14222	0	315.181
14223	0	315.154
14224	0	315.159
14225	0	315.138
14226	0	315.129
14227	0	315.108
14228	0	315.1
14229	0	315.095
14230	0	315.081
14232	0	315.073
14233	0	315.068
14234	59.34715	315.043
14235	0	315.025
14236	0	315.038
14237	0	315.041
14238	59.34715	315.023
14239	0	315.028
14240	0	315.015
14241	0	315.002
14242	0	314.989
14243	0	314.986
14244	121.0383	314.982
14245	182.72945	314.984
14246	0	314.961
14247	0	314.958
14248	0	314.943
14249	0	314.951
14250	59.34715	314.933
14251	0	314.913
14252	59.34715	314.828
14253	0	314.742
14254	0	314.667
14255	59.34715	314.633
14257	0	314.598
14258	0	314.605
14259	0	314.595
14260	0	314.608
14261	0	314.629
14262	0	314.638
14263	0	314.644
14264	0	314.664
14265	121.0383	314.669
14266	121.0383	314.67
14267	0	314.668
14268	0	314.67
14269	0	314.663
14270	0	314.666
14271	0	314.678
14272	0	314.674
14273	0	314.662
14274	0	314.658
14275	0	314.641
14276	0	314.635
14277	0	314.632
14278	0	314.632
14279	0	314.621
14281	0	314.614
14282	0	314.606
14283	0	314.554
14284	0	314.468
14285	0	314.408
14286	0	314.365
14287	0	314.343
14288	0	314.335
14289	0	314.343
14290	0	314.346
14291	121.0383	314.339
14292	0	314.345
14293	0	314.312
14294	0	314.292
14295	0	314.272
14296	0	314.279
14297	0	314.251
14298	244.4206	314.246
14299	121.0383	314.225
14300	0	314.188
14301	0	314.134
14302	0	314.099
14303	0	314.06
14304	0	314.017
14306	0	314.011
14307	244.4206	313.98
14308	0	313.98
14309	0	313.982
14310	59.34715	313.978
14311	0	314.006
14312	0	314.023
14313	0	314.043
14314	0	314.068
14315	0	314.081
14316	0	314.084
14317	0	314.096
14318	0	314.101
14319	0	314.115
14320	0	314.122
14321	0	314.127
14322	0	314.14
14323	0	314.123
14324	0	314.11
14325	0	314.067
14326	0	314.073
14327	0	314.061
14328	0	314.061
14330	0	314.05
14331	0	314.049
14332	0	314.039
14333	0	314.019
14334	0	314.021
14335	0	314.02
14336	0	314.012
14337	59.34715	314.007
14338	0	313.996
14339	0	313.976
14340	0	313.921
14341	0	313.863
14342	0	313.843
14343	0	313.797
14344	121.0383	313.785
14345	0	313.773
14346	0	313.757
14347	0	313.748
14348	0	313.725
14349	0	313.695
14350	0	313.689
14351	0	313.66
14352	182.72945	313.649
14353	0	313.626
14355	0	313.638
14356	0	313.654
14357	0	313.649
14358	0	313.67
14359	0	313.666
14360	0	313.68
14361	0	313.679
14362	0	313.67
14363	0	313.682
14364	244.4206	313.668
14365	59.34715	313.672
14366	0	313.665
14367	0	313.673
14368	0	313.657
14369	0	313.656
14370	0	313.64
14371	0	313.626
14372	0	313.58
14373	0	313.556
14374	0	313.526
14375	0	313.497
14376	0	313.488
14377	0	313.459
14378	59.34715	313.425
14380	0	313.389
14381	0	313.367
14382	59.34715	313.349
14383	0	313.351
14384	0	313.36
14385	0	313.349
14386	0	313.355
14387	0	313.344
14388	0	313.342
14389	0	313.342
14390	0	313.346
14391	59.34715	313.345
14392	0	313.334
14393	0	313.338
14394	0	313.329
14395	0	313.33
14396	0	313.332
14397	0	313.316
14398	0	313.323
14399	750.28803	313.32
14400	0	313.294
14401	0	313.307
14402	0	313.286
14404	0	313.276
14405	0	313.281
14406	0	313.25
14407	0	313.239
14408	0	313.234
14409	121.0383	313.224
14410	0	313.211
14411	59.34715	313.207
14412	0	313.211
14413	0	313.194
14414	0	313.185
14415	59.34715	313.189
14416	0	313.176
14417	0	313.171
14418	0	313.168
14419	0	313.166
14420	0	313.17
14421	0	313.158
14422	0	313.15
14423	0	313.163
14424	59.34715	313.151
14425	0	313.146
14426	0	313.141
14427	0	313.138
14429	0	313.141
14430	121.0383	313.128
14431	0	313.142
14432	0	313.132
14433	0	313.127
14434	0	313.13
14435	59.34715	313.124
14436	0	313.13
14437	0	313.119
14438	0	313.126
14439	0	313.113
14440	0	313.112
14441	0	313.098
14442	0	313.094
14443	0	313.081
14444	0	313.042
14445	0	313.047
14446	121.0383	313.037
14447	0	313.011
14448	0	312.996
14449	0	312.981
14450	0	312.978
14451	0	312.961
14453	121.0383	312.942
14454	59.34715	312.936
14455	0	312.944
14456	0	312.922
14457	0	312.932
14458	0	312.933
14459	0	312.925
14460	59.34715	312.91
14461	0	312.906
14462	0	312.915
14463	0	312.883
14464	0	312.886
14465	0	312.889
14466	0	312.885
14467	0	312.861
14468	0	312.867
14469	0	312.859
14470	0	312.849
14471	0	312.849
14472	0	312.833
14473	121.0383	312.832
14474	0	312.812
14475	0	312.818
14476	0	312.808
14478	0	312.803
14479	244.4206	312.799
14480	0	312.798
14481	0	312.797
14482	0	312.795
14483	0	312.795
14484	0	312.792
14485	0	312.794
14486	0	312.778
14487	0	312.774
14488	0	312.768
14489	0	312.764
14490	0	312.755
14491	0	312.754
14492	121.0383	312.726
14493	0	312.725
14494	0	312.714
14495	0	312.703
14496	0	312.69
14497	0	312.669
14498	0	312.668
14499	0	312.646
14500	0	312.626
14502	0	312.615
14503	0	312.599
14504	0	312.591
14505	0	312.592
14506	0	312.569
14507	0	312.566
14508	121.0383	312.565
14509	0	312.545
14510	0	312.545
14511	0	312.54
14512	0	312.522
14513	0	312.519
14514	0	312.509
14515	0	312.504
14516	0	312.48
14517	0	312.48
14518	0	312.458
14519	0	312.463
14520	0	312.447
14521	0	312.428
14522	0	312.437
14523	0	312.424
14524	0	312.416
14525	0	312.404
14527	0	312.397
14528	0	312.39
14529	0	312.386
14530	0	312.378
14531	0	312.37
14532	306.11175	312.359
14533	0	312.343
14534	0	312.332
14535	0	312.328
14536	59.34715	312.323
14537	0	312.287
14538	0	312.26
14539	59.34715	312.237
14540	0	312.212
14541	0	312.208
14542	0	312.205
14543	0	312.206
14544	0	312.192
14545	0	312.174
14546	565.21458	312.142
14547	59.34715	312.127
14548	0	312.11
14549	0	312.084
14551	0	312.081
14552	0	312.064
14553	0	312.058
14554	0	312.045
14555	0	312.038
14556	0	312.016
14557	0	312.019
14558	0	312.005
14559	0	311.993
14560	0	312.007
14561	59.34715	311.996
14562	0	311.985
14563	0	311.973
14564	182.72945	311.972
14565	0	311.962
14566	0	311.955
14567	0	311.955
14568	0	311.946
14569	182.72945	311.936
14570	0	311.939
14571	0	311.921
14572	0	311.88
14573	0	311.849
14574	0	311.82
14576	0	311.807
14577	0	311.803
14578	59.34715	311.805
14579	0	311.788
14580	0	311.797
14581	0	311.791
14582	306.11175	311.775
14583	0	311.771
14584	306.11175	311.751
14585	0	311.742
14586	0	311.735
14587	0	311.719
14588	0	311.717
14589	0	311.7
14590	0	311.69
14591	0	311.679
14592	0	311.661
14593	0	311.639
14594	0	311.612
14595	0	311.587
14596	0	311.576
14597	0	311.564
14598	0	311.545
14600	0	311.55
14601	0	311.539
14602	0	311.533
14603	0	311.532
14604	0	311.536
14605	0	311.539
14606	0	311.536
14607	0	311.551
14608	0	311.568
14609	0	311.576
14610	0	311.562
14611	0	311.58
14612	0	311.59
14613	0	311.582
14614	0	311.573
14615	0	311.573
14616	0	311.561
14617	0	311.515
14618	0	311.479
14619	565.21458	311.455
14620	0	311.426
14621	0	311.41
14622	0	311.41
14623	0	311.397
14625	0	311.396
14626	59.34715	311.404
14627	59.34715	311.402
14628	0	311.4
14629	0	311.405
14630	0	311.394
14631	0	311.389
14632	121.0383	311.39
14633	0	311.387
14634	0	311.372
14635	565.21458	311.383
14636	0	311.377
14637	0	311.374
14638	0	311.386
14639	182.72945	311.36
14640	0	311.364
14641	121.0383	311.337
14642	0	311.323
14643	0	311.31
14644	0	311.319
14645	0	311.294
14646	121.0383	311.29
14647	0	311.286
14649	182.72945	311.275
14650	0	311.278
14651	0	311.247
14652	0	311.259
14653	0	311.247
14654	0	311.235
14655	0	311.242
14656	0	311.234
14657	0	311.224
14658	0	311.229
14659	0	311.242
14660	0	311.214
14661	0	311.207
14662	121.0383	311.215
14663	0	311.184
14664	0	311.182
14665	0	311.174
14666	0	311.175
14667	0	311.158
14668	0	311.155
14669	0	311.152
14670	0	311.147
14671	0	311.144
14672	0	311.152
14674	0	311.1
14675	0	310.78
14676	0	310.173
14677	59.34715	310.118
14678	0	310.245
14679	0	310.693
14680	0	311.947
14681	0	312.902
14682	0	313.27
14683	0	313.456
14684	0	313.584
14685	0	313.708
14686	0	313.747
14687	0	313.883
14688	0	314.084
14689	0	314.151
14690	0	314.21
14691	59.34715	314.283
14692	0	314.402
14693	0	314.529
14694	0	314.578
14695	0	314.625
14696	244.4206	314.649
14698	0	314.712
14699	0	314.79
14700	0	314.884
14701	0	314.944
14702	0	314.87
14703	0	314.816
14704	182.72945	314.791
14705	750.28803	314.733
14706	0	314.671
14707	0	314.58
14708	0	314.509
14709	121.0383	314.373
14710	429.49405	314.296
14711	0	314.256
14712	0	314.136
14713	0	314.008
14714	811.97918	313.924
14715	0	313.789
14716	121.0383	313.641
14717	0	313.5
14718	0	313.346
14719	0	313.213
14720	0	313.07
14721	59.34715	312.956
14723	0	312.831
14724	0	312.658
14725	0	312.528
14726	0	312.345
14727	0	312.135
14728	0	311.951
14729	0	311.758
14730	0	311.528
14731	0	311.25
14732	59.34715	311.011
14733	0	310.732
14734	0	310.42
14735	0	310.089
14736	0	309.854
14737	121.0383	309.569
14738	59.34715	309.318
14739	0	309.044
14740	0	308.704
14741	0	308.471
14742	182.72945	308.166
14743	0	307.859
14744	0	307.613
14745	0	307.351
14747	0	307.116
14748	59.34715	306.863
14749	0	306.579
14750	0	306.28
14751	0	306.054
14752	306.11175	305.771
14753	59.34715	305.572
14754	0	305.386
14755	0	305.164
14756	0	304.888
14757	0	304.737
14758	0	304.533
14759	367.8029	304.296
14760	0	304.079
14761	0	303.869
14762	0	303.673
14763	0	303.499
14764	0	303.292
14765	244.4206	303.144
14766	0	302.993
14767	0	302.788
14768	0	302.627
14769	626.90573	302.433
14770	182.72945	302.287
14772	306.11175	302.093
14773	0	301.988
14774	0	301.855
14775	121.0383	301.631
14776	121.0383	301.518
14777	59.34715	301.414
14778	0	301.254
14779	0	301.15
14780	0	301.027
14781	0	300.846
14782	0	300.627
14783	0	300.532
14784	0	300.399
14785	0	300.332
14786	0	300.205
14787	182.72945	300.122
14788	0	299.963
14789	0	299.887
14790	0	299.806
14791	0	299.673
14792	0	299.474
14793	0	299.036
14794	0	298.736
14796	0	298.429
14797	0	298.215
14798	0	297.964
14799	0	297.826
14800	59.34715	297.811
14801	0	297.917
14802	59.34715	298.31
14803	59.34715	298.911
14804	0	299.313
14805	0	299.515
14806	0	299.62
14807	0	299.628
14808	873.67033	299.59
14809	0	299.506
14810	0	299.427
14811	59.34715	299.357
14812	0	299.243
14813	0	299.143
14814	0	299.042
14815	0	298.935
14816	0	298.866
14817	244.4206	298.757
14818	0	298.679
14819	0	298.554
14821	0	298.471
14822	0	298.373
14823	0	298.252
14824	0	298.178
14825	0	298.064
14826	0	298.019
14827	0	297.945
14828	503.52343	297.84
14829	0	297.735
14830	0	297.617
14831	0	297.594
14832	0	297.532
14833	0	297.425
14834	0	297.325
14835	0	297.28
14836	0	297.211
14837	0	297.122
14838	0	297.094
14839	0	297.017
14840	0	296.931
14841	0	296.88
14842	0	296.767
14843	0	296.689
14845	0	296.661
14846	0	296.591
14847	0	296.529
14848	0	296.469
14849	0	296.443
14850	0	296.35
14851	0	296.302
14852	0	296.212
14853	0	296.172
14854	0	296.118
14855	0	296.11
14856	0	296.061
14857	0	296
14858	0	295.999
14859	0	295.966
14860	0	295.912
14861	0	295.866
14862	0	295.827
14863	0	295.796
14864	0	295.772
14865	0	295.732
14866	0	295.654
14867	0	295.622
14868	0	295.587
14870	0	295.558
14871	0	295.553
14872	0	295.51
14873	0	295.496
14874	0	295.484
14875	0	295.446
14876	0	295.404
14877	0	295.388
14878	0	295.362
14879	0	295.36
14880	0	295.324
14881	0	295.286
14882	0	295.264
14883	0	295.26
14884	0	295.234
14885	0	295.243
14886	0	295.221
14887	0	295.209
14888	0	295.157
14889	59.34715	295.133
14890	182.72945	295.118
14891	0	295.119
14892	0	295.094
14893	0	295.082
14895	121.0383	295.065
14896	0	295.019
14897	59.34715	295.027
14898	0	295.025
14899	0	295
14900	0	294.99
14901	0	294.974
14902	0	294.975
14903	0	294.959
14904	121.0383	294.948
14905	0	294.934
14906	0	294.934
14907	0	294.933
14908	59.34715	294.905
14909	121.0383	294.912
14910	0	294.905
14911	0	294.869
14912	0	294.87
14913	0	294.871
14914	0	294.839
14915	0	294.856
14916	0	294.832
14917	0	294.81
14919	0	294.809
14920	0	294.816
14921	0	294.783
14922	0	294.805
14923	0	294.776
14924	0	294.781
14925	0	294.775
14926	0	294.773
14927	0	294.803
14928	0	294.808
14929	0	294.829
14930	0	294.849
14931	0	294.85
14932	0	294.838
14933	0	294.863
14934	0	294.893
14935	0	294.989
14936	0	295.203
14937	121.0383	295.476
14938	0	295.769
14939	0	295.974
14940	0	296.064
14941	0	296.156
14942	0	296.246
14944	0	296.326
14945	0	296.418
14946	0	296.594
14947	0	296.895
14948	0	297.192
14949	0	297.463
14950	0	297.624
14951	0	297.637
14952	0	297.459
14953	0	297.154
14954	0	296.89
14955	0	296.738
14956	0	296.629
14957	0	296.578
14958	0	296.546
14959	0	296.536
14960	0	296.587
14961	0	296.703
14962	121.0383	296.775
14963	0	296.798
14964	0	296.75
14965	0	296.654
14966	0	296.542
14968	0	296.456
14969	0	296.401
14970	59.34715	296.368
14971	0	296.366
14972	0	296.43
14973	0	296.486
14974	0	296.549
14975	182.72945	296.578
14976	0	296.573
14977	59.34715	296.583
14978	0	296.59
14979	0	296.607
14980	121.0383	296.636
14981	0	296.643
14982	59.34715	296.656
14983	0	296.635
14984	0	296.62
14985	811.97918	296.591
14986	0	296.554
14987	0	296.528
14988	0	296.487
14989	0	296.44
14990	0	296.422
14991	0	296.389
14993	0	296.361
14994	0	296.356
14995	0	296.372
14996	0	296.375
14997	0	296.377
14998	0	296.382
14999	0	296.38
15000	0	296.387
15001	0	296.393
15002	0	296.399
15003	0	296.413
15004	0	296.424
15005	0	296.42
15006	0	295.415
15007	0	295.316
15008	0	295.04
15009	0	294.914
15010	750.28803	294.906
15011	1009.39086	294.956
15012	8745.46107	295.025
15013	10781.26902	295.05
15014	10842.96017	295.309
15015	11102.063	296.631
15016	12298.87131	299.202
15018	11793.00388	303.625
15019	11731.31273	308.371
15020	11990.41556	311.767
15021	11916.38618	313.503
15022	12052.10671	314.522
15023	11916.38618	315.298
15024	12052.10671	315.792
15025	11854.69503	316.104
15026	11854.69503	316.353
15027	11854.69503	316.414
15028	12175.48901	316.452
15029	11669.62158	316.302
15030	12113.79786	315.942
15031	12372.90069	315.627
15032	11607.93043	315.504
15033	12434.59184	315.466
15034	12817.07697	315.491
15035	12940.45927	315.509
15036	12878.76812	315.618
15037	12743.04759	315.754
15038	12878.76812	315.798
15039	12817.07697	315.826
15040	13002.15042	315.794
15042	12817.07697	315.824
15043	13002.15042	315.801
15044	12940.45927	315.807
15045	13187.22387	315.834
15046	13125.53272	315.839
15047	13125.53272	315.882
15048	12434.59184	315.91
15049	13125.53272	315.974
15050	13187.22387	315.997
15051	13322.9444	316.033
15052	13187.22387	316.085
