Time	T_F,Entrance	T_F,Exit	T_Nodes	sum(dT_Nodes)
34936.914	59.214	50.49805556	1316.965	3.050555556
34996.932	59.214	50.52916667	1317.058389	3.579611111
35056.95	59.61866667	50.56027778	1317.027222	3.610777778
35116.95	59.52527778	50.56027778	1316.965056	3.299611111
35176.476	60.24127778	50.52916667	1316.933889	3.455222222
35236.482	60.11672222	50.65366667	1316.809333	3.081777778
35296.5	59.40077778	50.87155556	1316.8405	3.175055556
35356.518	60.0545	50.84044444	1316.871611	3.393055556
35416.536	59.43188889	50.84044444	1316.902722	3.486388889
35476.542	60.179	50.80933333	1316.778222	3.486444444
35536.554	59.27627778	50.52916667	1316.715944	3.299611111
35596.572	59.40077778	50.43577778	1316.809333	3.455333333
35656.59	59.86772222	50.46694444	1316.778222	3.486444444
35716.596	59.61866667	50.43577778	1316.684833	3.330722222
35776.614	59.43188889	50.37355556	1316.529167	2.988388889
35836.62	59.05838889	50.31127778	1316.529167	3.112833333
35896.632	59.0895	50.40466667	1316.622611	3.2685
35956.65	59.18288889	50.43577778	1316.560278	3.206166667
36016.668	59.24511111	50.52916667	1316.404667	2.988222222
36076.674	59.64977778	50.52916667	1316.249056	2.7705
36136.698	59.99222222	50.52916667	1316.217889	2.677
36196.704	59.68094444	50.49805556	1316.311278	2.957166667
36256.722	59.58755556	50.52916667	1316.217889	2.801666667
36316.74	59.27627778	50.68483333	1316.217778	3.175111111
36376.746	59.68094444	50.49805556	1316.031056	2.365833333
36436.758	59.43188889	50.43577778	1316.248944	3.0195
36496.77	59.89883333	50.65366667	1316.155556	3.112888889
36556.782	60.36577778	50.52916667	1316.031056	2.739388889
36616.8	59.86772222	50.40466667	1315.937722	2.708277778
36676.806	60.08561111	50.28016667	1316.093333	2.926222222
36736.824	59.74322222	50.15566667	1315.875444	2.397
36796.842	58.65372222	50.249	1316.031111	2.988444444
36856.854	59.02722222	50.249	1316	3.019555556
36916.872	59.68094444	50.249	1315.688667	2.459111111
36976.89	59.74322222	50.249	1315.937722	2.957166667
37036.896	59.68094444	50.249	1315.750944	2.770388889
37096.908	59.27627778	50.28016667	1315.470833	1.680944444
37156.926	59.214	50.37355556	1315.688667	2.708222222
37216.944	59.24511111	50.249	1315.626389	2.521388889
37276.95	58.80933333	50.21788889	1315.657556	2.863777778
37336.464	58.59144444	50.43577778	1315.626389	2.7705
37396.47	58.74711111	50.62255556	1315.533056	2.739388889
37456.488	59.96111111	50.37355556	1315.439611	2.334611111
37516.506	58.99611111	50.56027778	1315.501889	2.645888889
37576.518	59.27627778	50.31127778	1315.377389	2.396833333
37636.536	58.56033333	50.28016667	1315.501944	2.7705
37696.554	59.27627778	50.09338889	1315.533056	2.863833333
37756.56	58.74711111	50.09338889	1315.284056	2.490166667
37816.566	59.43188889	50.1245	1315.408611	2.863833333
37876.59	59.463	50.15566667	1315.159556	2.116666667
37936.596	59.0895	50.15566667	1315.221833	2.3035
37996.602	59.52527778	50.1245	1315.252944	2.521277778
38056.62	58.31127778	50.1245	1315.190722	2.334611111
38116.638	58.46694444	50.15566667	1314.723778	1.182888889
38176.644	58.80933333	50.1245	1315.035	2.241222222
38236.662	58.68483333	50.1245	1315.1595	2.614722222
38296.674	59.0895	50.249	1315.097278	2.428055556
38356.692	59.05838889	50.37355556	1315.1595	2.614722222
38416.698	59.64977778	50.49805556	1314.817111	1.961111111
38476.716	59.61866667	50.31127778	1314.941611	2.334611111
38536.734	59.02722222	50.28016667	1314.817111	2.334666667
38596.746	59.61866667	50.31127778	1314.817111	2.334666667
38656.752	58.87161111	50.28016667	1314.225667	0.809444444
38716.77	59.15172222	49.84433333	1314.505833	1.649944444
38776.776	59.40077778	49.8755	1314.754833	2.521388889
38836.794	59.0895	49.8755	1314.630278	2.272388889
38896.806	58.62255556	49.90661111	1314.817111	2.583777778
38956.824	58.03116667	49.96888889	1314.786	2.614888889
39016.83	59.214	49.96888889	1314.568056	2.334611111
39076.848	58.56033333	50.03111111	1314.350222	1.93
39136.866	58.74711111	50.09338889	1314.536944	2.365722222
39196.872	58.15566667	50.09338889	1314.599222	2.552555556
39256.884	58.46694444	50.1245	1314.443611	2.210166667
39316.902	58.46694444	50.15566667	1314.568111	2.583666667
39376.908	58.77822222	50.06227778	1314.163444	1.618777778
39436.926	59.30738889	50.03111111	1314.256778	2.272333333
39496.944	58.965	50.06227778	1314.319056	2.334722222
39556.95	59.74322222	50.09338889	1314.350167	2.428055556
39616.464	59.02722222	50.09338889	1314.225722	2.0545
39676.47	59.61866667	50.28016667	1314.038889	1.618666667
39736.488	58.80933333	50.1245	1314.1945	2.334611111
39796.494	59.02722222	50.03111111	1314.225667	2.428111111
39856.506	58.65372222	50.06227778	1313.789889	1.245222222
39916.524	58.43577778	50.03111111	1314.1945	2.334611111
39976.542	59.58755556	49.90661111	1313.883278	1.649833333
40036.554	58.68483333	49.78211111	1314.101167	2.3035
40096.566	58.99611111	49.84433333	1313.914389	1.618722222
40156.578	58.87161111	49.8755	1314.007778	1.898888889
40216.596	58.68483333	49.8755	1313.9455	2.459166667
40276.602	58.43577778	49.90661111	1313.914444	2.241333333
40336.62	58.65372222	49.90661111	1313.758778	2.023444444
40396.638	58.31127778	49.90661111	1313.852167	2.303611111
40456.644	58.65372222	49.8755	1313.852167	2.303611111
40516.656	58.49805556	49.84433333	1313.789944	2.365833333
40576.674	58.87161111	49.84433333	1313.634222	2.023333333
40636.68	58.77822222	49.81322222	1313.572	1.836666667
40696.698	58.28016667	49.78211111	1313.447444	1.836555556
40756.704	59.463	49.68866667	1313.385222	1.649888889
40816.728	58.74711111	49.65755556	1313.478611	1.930055556
40876.734	59.0895	49.71983333	1313.665389	2.490388889
40936.752	58.87161111	49.8755	1313.634278	2.5215
40996.758	58.24905556	49.96888889	1313.323	1.712111111
41056.782	58	50.09338889	1313.385222	1.898777778
41116.794	58.99611111	50.06227778	1313.478667	2.303555556
41176.806	58.68483333	49.78211111	1313.167333	1.618666667
41236.812	58.56033333	49.71983333	1313.1985	1.5875
41296.83	58.15566667	49.65755556	1313.291833	1.992166667
41356.836	57.84438889	49.71983333	1313.260667	2.148
41416.854	58.40466667	49.68866667	1313.291833	2.241277778
41476.866	58.87161111	49.62644444	1313.260667	2.272444444
41536.884	59.0895	49.62644444	1313.260722	2.272388889
41596.89	58.65372222	49.62644444	1312.949389	1.463055556
41656.908	58.87161111	49.65755556	1312.887111	1.400666667
41716.914	58.87161111	49.71983333	1312.856	1.182888889
41776.938	58.65372222	49.78211111	1312.856	1.307333333
41836.944	58.90272222	49.78211111	1313.136167	2.147833333
41896.962	58.74711111	49.68866667	1313.073944	2.210055556
41956.476	59.214	49.65755556	1313.073944	2.210055556
42016.494	58.28016667	49.65755556	1313.073944	2.210055556
42076.512	58.49805556	49.68866667	1312.856056	1.929944444
42136.53	60.0545	49.81322222	1312.918333	2.241222222
42196.542	59.61866667	49.84433333	1312.887167	2.272388889
42256.548	59.77433333	49.81322222	1312.700389	1.712055556
42316.566	59.05838889	49.84433333	1312.762611	1.898722222
42376.572	58.77822222	49.81322222	1312.669167	1.992166667
42436.59	59.18288889	49.65755556	1312.513556	1.649777778
42496.608	58.40466667	49.50194444	1312.482444	1.556444444
42556.62	58.80933333	49.40855556	1312.544667	1.618666667
42616.626	58.24905556	49.47077778	1312.264556	0.902777778
42676.644	58.46694444	49.50194444	1312.638056	2.023277778
42736.662	58.09338889	49.43966667	1312.482444	1.805333333
42796.674	58.84044444	49.50194444	1312.513611	2.023277778
42856.692	58.21788889	49.47077778	1312.451278	2.210055556
42916.698	58.965	49.47077778	1312.357889	1.929888889
42976.716	58.80933333	49.50194444	1312.171167	1.369722222
43036.734	58.21788889	49.47077778	1312.326722	1.961055556
43096.746	58.68483333	49.40855556	1312.2645	1.898833333
43156.752	57.59533333	49.40855556	1312.202278	1.712166667
43216.77	58.65372222	49.40855556	1311.891056	1.276277778
43276.788	58.99611111	49.47077778	1312.046667	1.618666667
43336.806	58.65372222	49.56416667	1311.984444	1.556444444
43396.812	58.46694444	49.56416667	1311.953278	1.462944444
43456.824	58.68483333	49.56416667	1312.108944	2.178833333
43516.83	57.78211111	49.56416667	1312.077833	1.961055556
43576.848	57.96888889	49.53305556	1311.922167	1.494055556
43636.866	57.68872222	49.53305556	1311.735444	1.431888889
43696.878	57.78211111	49.50194444	1311.486333	0.684777778
43756.896	58.99611111	49.47077778	1311.673111	1.369555556
43816.902	59.02722222	49.62644444	1311.828778	1.836555556
43876.92	59.0895	49.81322222	1311.735444	1.431888889
43936.938	59.43188889	49.68866667	1311.735389	1.680833333
43996.95	58.84044444	49.65755556	1311.859944	2.0545
44056.47	58.15566667	49.56416667	1311.642	1.400666667
44116.476	58.68483333	49.31516667	1311.797667	1.867666667
44176.488	58.59144444	49.31516667	1311.361778	0.809333333
44236.506	58	49.284	1311.424056	0.996166667
44296.512	58.24905556	49.284	1311.579722	1.587611111
44356.53	57.751	49.22177778	1311.610833	1.680944444
44416.542	58	49.31516667	1311.641944	1.774277778
44476.56	58.31127778	49.37738889	1311.517444	1.525222222
44536.578	58.59144444	49.37738889	1311.330722	1.213944444
44596.584	58.21788889	49.31516667	1311.050556	0.373444444
44656.602	57.43966667	49.284	1311.486389	1.680944444
44716.608	57.47077778	49.25288889	1311.361833	1.680833333
44776.62	57.68872222	49.284	1311.486333	1.929888889
44836.638	58.06227778	49.284	1311.143944	1.276277778
44896.644	59.30738889	49.284	1311.268389	1.774277778
44956.662	58.40466667	49.31516667	1311.175056	1.494055556
45016.68	57.84438889	49.31516667	1311.081667	1.587444444
45076.686	58.09338889	49.31516667	1311.081667	1.587444444
45136.704	58.40466667	49.25288889	1310.926056	1.245055556
45196.716	58.06227778	49.22177778	1310.894944	1.151722222
45256.734	58.09338889	49.19066667	1311.050556	1.867666667
45316.74	58.09338889	49.12838889	1311.050556	1.867666667
45376.758	57.81322222	49.19066667	1310.801556	1.245111111
45436.77	59.30738889	49.47077778	1310.801556	1.245111111
45496.782	58.965	49.56416667	1310.770389	1.400722222
45556.794	58.56033333	49.53305556	1310.645889	1.027222222
45616.812	58.31127778	49.31516667	1310.770444	1.525333333
45676.818	58.40466667	49.40855556	1310.957167	1.961055556
45736.836	58.65372222	49.12838889	1310.926056	1.743055556
45796.842	58.37355556	49.06611111	1310.459111	0.466888889
45856.86	58.24905556	49.06611111	1310.490278	0.809277778
45916.872	58.09338889	49.09727778	1310.459167	0.715944444
45976.878	58.80933333	49.06611111	1310.770389	1.774277778
46036.896	58.43577778	49.035	1310.614778	1.307444444
46096.914	58.49805556	49.06611111	1310.459167	1.213944444
46156.926	57.8755	49.00388889	1310.459167	1.213944444
46216.932	58.31127778	49.035	1310.614778	1.805444444
46276.962	58.62255556	49.19066667	1310.459167	1.213944444
46336.476	58	49.25288889	1310.272389	0.778277778
46396.482	57.81322222	49.25288889	1310.241278	0.933833333
46456.5	58	49.22177778	1310.396944	1.525277778
46516.506	58.56033333	49.25288889	1310.428056	1.618611111
46576.524	58.06227778	49.25288889	1310.459167	1.711944444
46636.53	58.15566667	49.19066667	1310.147833	1.151722222
46696.542	58.49805556	49.22177778	1310.085611	0.840388889
46756.56	58.43577778	49.22177778	1310.147833	1.151722222
46816.578	58.46694444	49.284	1310.334667	1.587555556
46876.584	58.59144444	49.284	1310.396889	1.774222222
46936.602	58.24905556	49.31516667	1310.272389	1.400722222
46996.614	58.62255556	49.31516667	1310.116722	1.058388889
47056.62	58.59144444	49.31516667	1310.241222	1.681
47116.638	58.74711111	49.40855556	1310.116667	1.307333333
47176.656	58.62255556	49.035	1310.272333	1.774333333
47236.662	58.03116667	49.00388889	1310.178944	1.494166667
47296.674	57.78211111	49.00388889	1309.992222	1.182888889
47356.692	57.96888889	48.9105	1310.116722	1.556388889
47416.698	58.09338889	48.9105	1310.023333	1.649777778
47476.716	58.80933333	49.035	1309.992167	1.680944444
47536.722	57.84438889	49.06611111	1309.929889	1.743222222
47596.74	58.37355556	49.06611111	1309.929889	1.743222222
47656.752	58.37355556	49.06611111	1309.743167	1.3075
47716.77	58.87161111	49.06611111	1309.556389	0.871611111
47776.776	58.24905556	49.00388889	1309.556389	0.747166667
47836.806	57.93777778	48.97272222	1309.494167	0.933833333
47896.812	58.43577778	49.035	1309.680944	1.494166667
47956.824	58.62255556	49.035	1309.680944	1.494166667
48016.842	58.03116667	48.97272222	1309.556444	1.120666667
48076.848	57.96888889	49.06611111	1309.338556	0.715888889
48136.866	58.43577778	49.09727778	1309.618722	1.556388889
48196.872	57.8755	49.035	1309.431889	1.369666667
48256.89	58.15566667	49.47077778	1309.587611	1.5875
48316.896	57.93777778	49.09727778	1309.276222	0.902666667
48376.92	58.15566667	49.06611111	1309.214	0.716
48436.926	58.18677778	49.06611111	1309.058389	0.373611111
48496.944	58.62255556	48.97272222	1309.182889	0.747111111
48556.956	58.18677778	48.87933333	1309.431889	1.494111111
48616.476	58.18677778	48.84822222	1308.996111	0.311222222
48676.482	57.56416667	48.9105	1309.214	0.840444444
48736.5	58.15566667	48.9105	1309.120667	0.809333333
48796.512	57.78211111	48.87933333	1308.965	0.342333333
48856.53	57.62644444	48.9105	1309.182944	1.120611111
48916.548	58.56033333	48.97272222	1309.276333	1.400777778
48976.554	57.81322222	48.9105	1309.245167	1.556388889
49036.572	58.06227778	48.9105	1309.245167	1.556388889
49096.578	57.68872222	48.9105	1309.182889	1.618666667
49156.59	58.31127778	48.84822222	1309.151778	1.649777778
49216.608	58.31127778	48.75483333	1308.996111	1.307444444
49276.614	57.78211111	48.72372222	1309.151778	1.525333333
49336.632	57.84438889	48.72372222	1309.120611	1.5565
49396.644	57.84438889	48.84822222	1309.120611	1.5565
49456.656	57.751	49.06611111	1308.902722	1.027277778
49516.668	57.47077778	49.12838889	1308.342389	-0.404611111
49576.674	57.84438889	48.97272222	1308.902611	1.276277778
49636.692	58.31127778	48.97272222	1308.964944	1.463055556
49696.71	58.65372222	49.06611111	1308.809278	1.369611111
49756.722	58.49805556	48.72372222	1308.560278	0.747055556
49816.74	58.74711111	48.72372222	1308.715944	1.089611111
49876.746	58.37355556	48.75483333	1308.778167	1.276277778
49936.764	58.18677778	48.69261111	1308.747056	1.307388889
49996.77	57.78211111	48.72372222	1308.591444	1.089444444
50056.788	57.78211111	48.72372222	1308.404667	0.529111111
50116.8	57.37744444	48.75483333	1308.280167	0.404722222
50176.818	57.62644444	48.84822222	1308.342389	0.716055556
50236.824	57.65755556	48.75483333	1308.404611	0.902722222
50296.854	58.06227778	48.786	1308.373556	1.058444444
50356.86	58.74711111	48.84822222	1308.498056	1.431944444
50416.866	58.28016667	48.786	1308.466944	1.463055556
50476.878	57.93777778	48.84822222	1308.404667	1.400888889
50536.896	58.15566667	48.786	1308.249	0.809444444
50596.902	58.28016667	48.786	1308.280111	0.902777778
50656.92	57.43966667	48.75483333	1308.186778	0.871666667
50716.938	58.03116667	48.72372222	1308.186778	1.120555556
50776.944	57.56416667	48.72372222	1308.155667	0.902777778
50836.956	58.03116667	48.69261111	1308.280167	1.400722222
50896.47	57.56416667	48.69261111	1308.062278	0.996166667
50956.488	57.81322222	49.00388889	1308.093389	0.840388889
51016.494	57.56416667	48.9105	1308.031167	0.778166667
51076.512	58.31127778	48.9105	1307.844389	0.3425
51136.53	57.47077778	48.9105	1308	0.933777778
51196.542	58.24905556	48.786	1308.062278	1.120611111
51256.548	58.46694444	48.72372222	1307.813278	0.373611111
51316.566	57.84438889	48.59922222	1308.062278	1.369722222
51376.584	57.78211111	48.56805556	1308.031111	1.276222222
51436.59	58	48.53694444	1308.062278	1.369722222
51496.608	57.43966667	48.50583333	1308	1.182888889
51556.62	57.68872222	48.47472222	1307.782111	0.529222222
51616.638	57.78211111	48.50583333	1307.688778	0.498111111
51676.656	57.78211111	48.56805556	1307.439667	-0.124555556
51736.674	57.78211111	48.59922222	1307.6575	0.902722222
51796.68	58.03116667	48.59922222	1307.750889	1.182888889
51856.692	58.21788889	48.66144444	1307.533	0.529222222
51916.698	58.43577778	48.72372222	1307.595278	0.964944444
51976.716	58.24905556	48.69261111	1307.533056	0.778277778
52036.734	58.59144444	48.69261111	1307.470833	0.716055556
52096.74	58.31127778	48.66144444	1307.221778	-0.031111111
52156.752	57.8755	48.66144444	1307.346333	0.467
52216.77	58.09338889	48.59922222	1307.626444	1.058444444
52276.776	58	48.59922222	1307.564222	1.120666667
52336.794	57.56416667	48.56805556	1307.533111	1.151777778
52396.812	57.751	48.75483333	1307.408611	0.778277778
52456.818	58.46694444	48.87933333	1306.941611	-0.1245
52516.836	58.03116667	48.84822222	1307.066111	0.249
52576.848	58.24905556	48.786	1307.252944	0.560388889
52636.854	58.40466667	48.69261111	1307.284056	0.902833333
52696.872	58.46694444	48.53694444	1307.128389	0.186722222
52756.89	58.37355556	48.47472222	1307.066167	0.248944444
52816.908	57.751	48.38133333	1306.972833	-0.031055556
52876.92	57.56416667	48.44355556	1307.252889	0.809333333
52936.926	58.06227778	48.44355556	1307.066167	0.6225
52996.932	57.62644444	48.47472222	1306.817167	0.124611111
53056.95	57.84438889	48.50583333	1306.9105	0.404611111
53116.464	57.93777778	48.50583333	1306.817167	0.124611111
53176.47	58.59144444	48.53694444	1306.9105	0.404611111
53236.488	57.62644444	48.50583333	1306.941611	0.622611111
53296.494	57.62644444	48.44355556	1306.910444	0.778222222
53356.512	58.21788889	48.35016667	1306.848167	0.466944444
53416.53	57.8755	48.44355556	1306.941556	0.996222222
53476.542	57.68872222	48.47472222	1306.754778	0.560333333
53536.548	57.65755556	48.56805556	1306.848167	0.716055556
53596.566	57.09727778	48.53694444	1306.536889	0.031111111
53656.584	57.59533333	48.50583333	1306.848222	1.089555556
53716.596	57.751	48.53694444	1306.879333	1.182888889
53776.608	58.18677778	48.53694444	1306.817111	0.996222222
53836.62	58.21788889	48.50583333	1306.754833	1.0585
53896.626	57.84438889	48.53694444	1306.505778	0.560444444
53956.644	57.751	48.56805556	1306.630278	0.933944444
54016.662	57.96888889	48.72372222	1306.599222	0.467
54076.674	57.93777778	48.59922222	1306.443556	0.498222222
54136.68	58	48.50583333	1306.350111	0.217888889
54196.698	58.21788889	48.53694444	1306.474667	0.591555556
54256.716	58.15566667	48.56805556	1306.474667	0.591555556
54316.734	58.24905556	48.31905556	1306.474667	0.591555556
54376.74	57.751	48.25677778	1306.599167	1.0895
54436.752	58.18677778	48.19455556	1306.319056	0.747166667
54496.758	57.751	48.16344444	1306.381333	0.560444444
54556.776	58.31127778	48.19455556	1306.443556	0.747111111
54616.794	58.46694444	48.19455556	1306.1945	-5.55556E-05
54676.812	58.24905556	48.19455556	1306.007722	-0.311277778
54736.824	58.56033333	48.19455556	1305.976556	-0.280111111
54796.83	57.78211111	48.25677778	1306.101111	0.466888889
54856.848	57.62644444	48.19455556	1305.914389	0.031166667
54916.866	57.65755556	48.19455556	1305.9455	0.248944444
54976.872	57.62644444	48.16344444	1306.038889	0.529111111
55036.884	58.24905556	48.16344444	1305.820944	-5.55556E-05
55096.89	57.96888889	48.19455556	1305.9455	0.248944444
55156.908	57.78211111	48.13227778	1305.820944	-5.55556E-05
55216.926	57.40855556	48.13227778	1305.914389	0.280055556
55276.932	57.43966667	48.16344444	1305.883222	0.435666667
55336.95	58.37355556	48.25677778	1306.070056	0.996166667
55396.956	57.84438889	48.28794444	1305.976667	0.840444444
55456.47	57.96888889	48.31905556	1305.9455	0.746944444
55516.488	58.06227778	48.28794444	1305.9455	0.871611111
55576.494	58.03116667	48.35016667	1305.603111	-0.031111111
55636.512	58.40466667	48.38133333	1305.727611	0.342388889
55696.518	58.21788889	48.56805556	1305.758667	0.560222222
55756.53	58.31127778	48.56805556	1305.789833	0.902611111
55816.548	58.28016667	48.53694444	1305.509667	-0.186777778
55876.566	57.47077778	48.38133333	1305.852056	0.840388889
55936.572	58.31127778	48.31905556	1305.665278	0.529166667
55996.59	57.59533333	48.10116667	1305.603056	0.591388889
56056.602	57.19066667	48.00777778	1305.571944	0.498055556
56116.608	57.59533333	48.07005556	1305.727556	0.840444444
56176.626	57.78211111	48.00777778	1305.634167	0.684722222
56236.644	57.19066667	48.10116667	1305.603056	0.591388889
56296.668	57.47077778	48.07005556	1305.385167	-0.062277778
56356.674	57.40855556	48.10116667	1305.385111	0.435777778
56416.692	57.84438889	48.10116667	1305.416278	0.404611111
56476.698	57.56416667	48.10116667	1305.4785	0.840388889
56536.716	57.50194444	48.07005556	1305.322889	0.373555556
56596.722	57.59533333	48.07005556	1305.322833	0.498055556
56656.734	57.8755	48.00777778	1305.291722	0.529166667
56716.74	56.97277778	48.00777778	1305.322833	0.498055556
56776.758	57.59533333	48.00777778	1305.167222	0.155666667
56836.788	56.786	47.9455	1305.260611	0.933833333
56896.794	57.56416667	47.97666667	1304.918222	-0.093333333
56956.8	57.43966667	48.00777778	1305.198389	0.871611111
57016.812	58.43577778	48.13227778	1305.011556	0.062222222
57076.83	57.751	48.28794444	1305.167222	0.653666667
57136.848	57.8755	48.25677778	1305.105	0.715888889
57196.854	58.18677778	48.25677778	1304.918222	0.404666667
57256.878	57.93777778	48.28794444	1304.949333	0.373555556
57316.884	57.43966667	47.9455	1304.9805	0.342388889
57376.902	58.43577778	47.91438889	1304.855944	0.217833333
57436.908	57.81322222	47.88327778	1304.824833	0.1245
57496.926	56.786	47.88327778	1304.918278	0.404611111
57556.938	57.00388889	47.78988889	1304.700333	0.124555556
57616.95	57.78211111	47.78988889	1304.824833	0.498055556
57676.962	57.59533333	47.85216667	1304.855944	0.466944444
57736.476	57.47077778	48.00777778	1304.824833	0.498055556
57796.494	57.59533333	47.97666667	1304.731389	0.342388889
57856.5	58.18677778	48.00777778	1304.793722	0.778277778
57916.518	58.37355556	48.07005556	1304.731444	0.591444444
57976.524	57.78211111	48.07005556	1304.482389	0.093388889
58036.542	57.751	47.9455	1304.482389	0.217833333
58096.554	57.62644444	47.9455	1304.544667	0.280222222
58156.572	57.50194444	47.9455	1304.451278	0.248944444
58216.59	57.96888889	47.9455	1304.544667	0.404666667
58276.596	57.40855556	47.9455	1304.700333	0.871666667
58336.614	57.28405556	47.97666667	1304.544667	0.404666667
58396.626	57.1595	47.97666667	1304.357944	0.217833333
58456.644	57.06616667	47.91438889	1304.357944	-0.031055556
58516.65	58.06227778	47.91438889	1304.420222	0.529111111
58576.668	58.09338889	47.97666667	1304.482444	0.466888889
58636.68	57.47077778	47.9455	1304.451333	0.622444444
58696.698	58.03116667	47.9455	1304.357944	0.591388889
58756.704	57.68872222	47.91438889	1304.171167	0.280166667
58816.722	58.06227778	47.91438889	1304.108889	0.342444444
58876.74	57.59533333	47.85216667	1304.14	0.435777778
58936.752	57.37744444	47.78988889	1304.295667	0.529222222
58996.758	57.40855556	47.75877778	1304.233389	0.5915
59056.776	57.43966667	47.75877778	1304.233389	0.715944444
59116.794	57.68872222	47.72761111	1304.077778	0.249111111
59176.8	57.22177778	47.72761111	1303.828722	-0.373611111
59236.818	57.22177778	47.72761111	1303.828778	-0.249
59296.824	57.78211111	47.75877778	1303.984444	0.342444444
59356.842	57.56416667	47.97666667	1303.797667	-0.217888889
59416.854	57.751	47.97666667	1304.046667	0.653555556
59476.872	57.1595	48.07005556	1303.859889	0.093444444
59536.878	57.43966667	48.10116667	1303.953333	0.373555556
59596.902	57.34627778	47.85216667	1303.735389	0.217944444
59656.908	57.65755556	47.72761111	1303.610833	-0.155722222
59716.926	57.06616667	47.72761111	1303.610833	-0.155722222
59776.932	57.34627778	47.75877778	1303.299556	-1.089555556
59836.95	58.09338889	47.66538889	1303.579722	-0.249055556
59896.464	57.8755	47.78988889	1303.610833	-0.155722222
59956.482	57.59533333	47.75877778	1303.673111	0.031111111
60016.488	57.40855556	47.75877778	1303.673111	0.155555556
60076.506	57.68872222	47.78988889	1303.455278	-0.3735
60136.512	57.47077778	47.88327778	1303.392944	-0.435833333
60196.524	57.40855556	47.85216667	1303.517444	-0.062333333
60256.53	56.84822222	47.85216667	1303.7665	0.809277778
60316.548	56.81711111	47.78988889	1303.486333	-0.031222222
60376.566	56.94161111	47.75877778	1303.486333	0.342333333
60436.584	57.22177778	47.72761111	1303.361833	0.217944444
60496.596	57.84438889	47.6965	1303.392944	0.311277778
60556.602	57.25288889	47.6965	1303.206222	-0.124444444
60616.608	57.68872222	47.60311111	1303.455222	0.622555556
60676.626	57.751	47.60311111	1303.112833	-0.404611111
60736.644	57.50194444	47.572	1303.268389	0.186722222
60796.662	57.65755556	47.60311111	1303.143944	-0.062166667
60856.674	56.97277778	47.54083333	1303.019444	-0.186777778
60916.692	56.786	47.572	1303.112778	-0.155666667
60976.698	57.25288889	47.572	1303.050611	0.031166667
61036.716	56.81711111	47.572	1303.206167	0.498055556
61096.722	57.28405556	47.572	1302.926056	-0.217833333
61156.74	57.84438889	47.60311111	1303.0505	0.280166667
61216.752	56.786	47.60311111	1302.926056	-0.217833333
61276.77	57.37744444	47.66538889	1302.926	-0.093333333
61336.776	57.65755556	47.78988889	1303.081667	0.498111111
61396.782	57.78211111	47.78988889	1303.019389	0.435722222
61456.8	57.19066667	47.6965	1302.863778	-0.155555556
61516.806	57.50194444	47.6965	1302.894944	0.186833333
61576.818	56.94161111	47.66538889	1302.957167	0.3735
61636.836	56.81711111	47.72761111	1302.801556	0.031111111
61696.854	57.37744444	47.6965	1302.801556	0.031111111
61756.86	56.81711111	47.60311111	1302.645944	-0.311277778
61816.878	57.59533333	47.60311111	1302.770444	0.311333333
61876.89	57.59533333	47.88327778	1302.894944	0.684833333
61936.896	57.28405556	47.88327778	1302.801611	0.280166667
61996.914	57.65755556	47.60311111	1302.801556	0.155555556
62056.932	57.1595	47.66538889	1302.552444	0.031111111
62116.938	57.43966667	47.41633333	1302.583611	-5.55556E-05
62176.956	57.56416667	47.35411111	1302.677	0.404777778
62236.962	57.25288889	47.35411111	1302.677056	0.031166667
62296.476	57.68872222	47.32294444	1302.677	0.155666667
62356.482	57.56416667	47.32294444	1302.552556	0.155666667
62416.5	57.65755556	47.26072222	1302.614778	0.467
62476.512	57.37744444	47.29183333	1302.645833	0.311277778
62536.53	57.40855556	47.50972222	1302.583611	0.124611111
62596.536	57.65755556	47.572	1302.428	0.404666667
62656.554	57.19066667	47.60311111	1302.459111	0.622666667
62716.572	56.75488889	47.54083333	1302.272333	0.062333333
62776.578	56.84822222	47.38522222	1302.241167	-0.031166667
62836.59	57.22177778	47.47861111	1302.272333	0.062333333
62896.608	57.43966667	47.47861111	1302.178944	0.155722222
62956.626	57.19066667	47.47861111	1302.116667	0.093333333
63016.632	57.19066667	47.38522222	1302.054444	0.031111111
63076.65	56.786	47.35411111	1301.961056	-0.249055556
63136.656	57.06616667	47.35411111	1302.116722	0.217944444
63196.668	56.97277778	47.32294444	1301.836556	-0.498111111
63256.686	57.19066667	47.29183333	1301.93	-0.093333333
63316.704	57.56416667	47.29183333	1301.992222	0.093333333
63376.722	57.43966667	47.26072222	1302.085556	0.498
63436.728	56.69261111	47.29183333	1302.147889	0.560333333
63496.74	56.97277778	47.26072222	1302.054444	0.529111111
63556.746	57.34627778	47.16733333	1301.929944	0.280055556
63616.776	57.59533333	47.16733333	1301.929944	0.280055556
63676.788	57.751	47.32294444	1301.929944	0.280055556
63736.8	57.00388889	47.41633333	1301.867722	0.093388889
63796.812	57.035	47.41633333	1301.556444	-0.591555556
63856.818	57.28405556	47.41633333	1301.774389	0.062277778
63916.836	58.09338889	47.572	1301.867722	0.342277778
63976.842	57.43966667	47.47861111	1301.712056	0.124611111
64036.86	57.035	47.47861111	1301.649778	-0.062222222
64096.866	57.37744444	47.50972222	1301.525222	-0.311222222
64156.878	58.21788889	47.41633333	1301.649778	0.311333333
64216.884	57.56416667	47.38522222	1301.400722	-0.560277778
