Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
1140;330.881;330.862;330.852;330.842;330.832;330.822;330.785;330.615;330.174;329.244;327.568;327.544;327.538;327.538;327.57;327.571;327.582;327.575;328.705;327.572;0
1142.4;330.888;330.86;330.849;330.839;330.829;330.818;330.782;330.612;330.171;329.242;327.569;327.556;327.549;327.55;327.583;327.584;327.595;327.588;328.743;327.584;0
1144.8;330.898;330.857;330.846;330.836;330.825;330.815;330.779;330.609;330.168;329.239;327.568;327.569;327.561;327.562;327.596;327.597;327.608;327.601;328.757;327.597;0
1147.2;330.903;330.856;330.844;330.833;330.822;330.812;330.776;330.606;330.165;329.236;327.572;327.581;327.574;327.575;327.609;327.61;327.621;327.614;328.771;327.61;0
1149.6;330.902;330.855;330.842;330.83;330.819;330.808;330.772;330.603;330.162;329.234;327.58;327.594;327.586;327.587;327.621;327.623;327.633;327.626;328.782;327.622;0
1152;330.9;330.855;330.84;330.827;330.816;330.805;330.769;330.599;330.159;329.231;327.591;327.607;327.599;327.6;327.634;327.635;327.646;327.639;328.783;327.635;0
1154.4;330.897;330.858;330.839;330.825;330.813;330.802;330.766;330.596;330.156;329.228;327.602;327.62;327.612;327.613;327.647;327.648;327.658;327.651;328.785;327.647;0
1156.8;330.893;330.863;330.839;330.822;330.81;330.798;330.763;330.593;330.153;329.226;327.614;327.633;327.624;327.625;327.659;327.66;327.671;327.663;328.786;327.659;0
1159.2;330.889;330.87;330.839;330.82;330.807;330.795;330.759;330.59;330.15;329.223;327.626;327.646;327.637;327.638;327.671;327.673;327.683;327.675;328.785;327.671;0
1161.6;330.891;330.885;330.842;330.819;330.804;330.792;330.756;330.587;330.147;329.22;327.639;327.658;327.65;327.65;327.684;327.685;327.695;327.688;328.784;327.683;0
1164;330.897;330.907;330.846;330.818;330.801;330.788;330.753;330.584;330.144;329.218;327.651;327.669;327.662;327.662;327.696;327.697;327.707;327.699;328.783;327.695;0
1166.4;330.906;330.934;330.853;330.817;330.798;330.785;330.749;330.581;330.141;329.215;327.664;327.679;327.675;327.675;327.708;327.709;327.719;327.711;328.781;327.706;0
1168.8;330.914;330.944;330.853;330.815;330.795;330.781;330.746;330.577;330.138;329.212;327.676;327.691;327.687;327.687;327.72;327.721;327.731;327.723;328.779;327.718;0
1171.2;330.924;330.948;330.852;330.813;330.792;330.778;330.743;330.574;330.135;329.209;327.689;327.703;327.699;327.699;327.732;327.733;327.743;327.735;328.777;327.729;0
1173.6;330.934;330.947;330.85;330.809;330.788;330.775;330.739;330.571;330.132;329.206;327.702;327.715;327.712;327.711;327.744;327.744;327.754;327.746;328.774;327.741;0
1176;330.944;330.948;330.848;330.806;330.785;330.771;330.736;330.568;330.129;329.204;327.714;327.727;327.724;327.723;327.756;327.756;327.766;327.758;328.772;327.752;0
1178.4;330.954;330.947;330.845;330.803;330.781;330.768;330.733;330.565;330.126;329.201;327.726;327.739;327.736;327.735;327.768;327.768;327.778;327.77;328.769;327.764;0
1180.8;330.964;330.944;330.841;330.799;330.778;330.764;330.729;330.561;330.123;329.198;327.739;327.751;327.748;327.747;327.779;327.779;327.789;327.781;328.766;327.775;0
1183.2;330.966;330.942;330.838;330.796;330.774;330.761;330.726;330.558;330.12;329.195;327.751;327.763;327.76;327.759;327.791;327.791;327.801;327.792;328.764;327.786;0
1185.6;330.965;330.939;330.835;330.792;330.771;330.757;330.723;330.555;330.117;329.192;327.764;327.776;327.772;327.77;327.803;327.802;327.812;327.804;328.761;327.798;0
1188;330.961;330.935;330.831;330.789;330.767;330.754;330.719;330.552;330.114;329.189;327.776;327.788;327.784;327.782;327.814;327.814;327.823;327.815;328.758;327.809;0
1190.4;330.956;330.932;330.828;330.785;330.764;330.75;330.716;330.548;330.111;329.186;327.788;327.8;327.796;327.794;327.826;327.825;327.835;327.826;328.755;327.82;0
1192.8;330.95;330.928;330.824;330.782;330.76;330.747;330.713;330.545;330.108;329.183;327.8;327.812;327.808;327.806;327.837;327.837;327.846;327.837;328.752;327.831;0
1195.2;330.943;330.924;330.82;330.778;330.757;330.744;330.709;330.542;330.104;329.18;327.813;327.824;327.819;327.817;327.849;327.848;327.857;327.849;328.749;327.842;0
1197.6;330.936;330.921;330.817;330.775;330.753;330.74;330.706;330.538;330.101;329.178;327.825;327.836;327.831;327.829;327.86;327.859;327.868;327.86;328.746;327.853;0
1200;330.93;330.917;330.813;330.771;330.75;330.737;330.702;330.535;330.098;329.175;327.837;327.848;327.843;327.84;327.871;327.871;327.88;327.871;328.743;327.864;0
1200;330.93;330.917;330.813;330.771;330.75;330.737;330.702;330.535;330.098;329.175;327.837;327.848;327.843;327.84;327.871;327.871;327.88;327.871;328.743;327.864;0
